Klasse;Stunde;Lernbereich;Thema;Modul-ID;Schüler-Modul;Lehrer-Vorbereitung;Alter Dateiname
6;17;Lesen/Umgang mit Texten;Sachlich berichten: Beispieltexte untersuchen;de_k6_st17_bericht_beispiel;schueler/de_k6_st17_bericht_beispiel_app.html;lehrer/de_k6_st17_bericht_beispiel_orga.html;de_06_bericht_017_beispiel.html
6;18;Schreiben;Sachlich berichten: Schreibziel und Kriterien klären;de_k6_st18_bericht_kriterien;schueler/de_k6_st18_bericht_kriterien_app.html;lehrer/de_k6_st18_bericht_kriterien_orga.html;de_06_bericht_018_kriterien.html
6;19;Lesen/Umgang mit Texten;Sachlich berichten: Inhalte auswählen und ordnen;de_k6_st19_bericht_inhalte_ordnen;schueler/de_k6_st19_bericht_inhalte_ordnen_app.html;lehrer/de_k6_st19_bericht_inhalte_ordnen_orga.html;de_06_bericht_019_inhalte_ordnen.html
6;20;Sprache untersuchen;Sachlich berichten: Passende sprachliche Mittel verwenden;de_k6_st20_bericht_sprachmittel;schueler/de_k6_st20_bericht_sprachmittel_app.html;lehrer/de_k6_st20_bericht_sprachmittel_orga.html;de_06_bericht_020_sprachmittel.html
6;21;Schreiben;Sachlich berichten: Einen Schreibplan erstellen;de_k6_st21_bericht_schreibplan;schueler/de_k6_st21_bericht_schreibplan_app.html;lehrer/de_k6_st21_bericht_schreibplan_orga.html;de_06_bericht_021_schreibplan.html
6;22;Schreiben;Sachlich berichten: Einen ersten Textentwurf verfassen;de_k6_st22_bericht_entwurf;schueler/de_k6_st22_bericht_entwurf_app.html;lehrer/de_k6_st22_bericht_entwurf_orga.html;de_06_bericht_022_entwurf.html
6;23;Schreiben;Sachlich berichten: Text kriteriengeleitet überarbeiten;de_k6_st23_bericht_ueberarbeiten;schueler/de_k6_st23_bericht_ueberarbeiten_app.html;lehrer/de_k6_st23_bericht_ueberarbeiten_orga.html;de_06_bericht_023_ueberarbeiten.html
6;24;Sprechen und Zuhören;Sachlich berichten: Texte vorstellen und bewerten;de_k6_st24_bericht_vorstellen;schueler/de_k6_st24_bericht_vorstellen_app.html;lehrer/de_k6_st24_bericht_vorstellen_orga.html;de_06_bericht_024_vorstellen.html
6;9;Sprechen und Zuhören;Fabeln verstehen und schreiben: Hör- oder Leseeinstieg gestalten;de_k6_st09_fabeln_einstieg;schueler/de_k6_st09_fabeln_einstieg_app.html;lehrer/de_k6_st09_fabeln_einstieg_orga.html;de_06_fabeln_009_einstieg.html
6;10;Lesen/Umgang mit Texten;Fabeln verstehen und schreiben: Den Text mit Lesestrategien erschließen;de_k6_st10_fabeln_erschliessen;schueler/de_k6_st10_fabeln_erschliessen_app.html;lehrer/de_k6_st10_fabeln_erschliessen_orga.html;de_06_fabeln_010_erschliessen.html
6;11;Lesen/Umgang mit Texten;Fabeln verstehen und schreiben: Gattungsmerkmale erkennen;de_k6_st11_fabeln_merkmale;schueler/de_k6_st11_fabeln_merkmale_app.html;lehrer/de_k6_st11_fabeln_merkmale_orga.html;de_06_fabeln_011_merkmale.html
6;12;Lesen/Umgang mit Texten;Fabeln verstehen und schreiben: Figuren, Handlung und Konflikt untersuchen;de_k6_st12_fabeln_figuren_handlung;schueler/de_k6_st12_fabeln_figuren_handlung_app.html;lehrer/de_k6_st12_fabeln_figuren_handlung_orga.html;de_06_fabeln_012_figuren_handlung.html
6;13;Sprache untersuchen;Fabeln verstehen und schreiben: Sprache und Wirkung untersuchen;de_k6_st13_fabeln_sprache_wirkung;schueler/de_k6_st13_fabeln_sprache_wirkung_app.html;lehrer/de_k6_st13_fabeln_sprache_wirkung_orga.html;de_06_fabeln_013_sprache_wirkung.html
6;14;Schreiben;Fabeln verstehen und schreiben: Eine Deutung oder Perspektive vorbereiten;de_k6_st14_fabeln_deutung_planen;schueler/de_k6_st14_fabeln_deutung_planen_app.html;lehrer/de_k6_st14_fabeln_deutung_planen_orga.html;de_06_fabeln_014_deutung_planen.html
6;15;Schreiben;Fabeln verstehen und schreiben: Eigene Fabel gestalten;de_k6_st15_fabeln_produkt;schueler/de_k6_st15_fabeln_produkt_app.html;lehrer/de_k6_st15_fabeln_produkt_orga.html;de_06_fabeln_015_produkt.html
6;16;Sprechen und Zuhören;Fabeln verstehen und schreiben: Ergebnisse präsentieren und reflektieren;de_k6_st16_fabeln_praesentieren;schueler/de_k6_st16_fabeln_praesentieren_app.html;lehrer/de_k6_st16_fabeln_praesentieren_orga.html;de_06_fabeln_016_praesentieren.html
6;57;Sprechen und Zuhören;Gedichte, Moritaten und Balladenvorstufen: Hör- oder Leseeinstieg gestalten;de_k6_st57_gedichte_einstieg;schueler/de_k6_st57_gedichte_einstieg_app.html;lehrer/de_k6_st57_gedichte_einstieg_orga.html;de_06_gedichte_057_einstieg.html
6;58;Lesen/Umgang mit Texten;Gedichte, Moritaten und Balladenvorstufen: Den Text mit Lesestrategien erschließen;de_k6_st58_gedichte_erschliessen;schueler/de_k6_st58_gedichte_erschliessen_app.html;lehrer/de_k6_st58_gedichte_erschliessen_orga.html;de_06_gedichte_058_erschliessen.html
6;59;Lesen/Umgang mit Texten;Gedichte, Moritaten und Balladenvorstufen: Gattungsmerkmale erkennen;de_k6_st59_gedichte_merkmale;schueler/de_k6_st59_gedichte_merkmale_app.html;lehrer/de_k6_st59_gedichte_merkmale_orga.html;de_06_gedichte_059_merkmale.html
6;60;Lesen/Umgang mit Texten;Gedichte, Moritaten und Balladenvorstufen: Figuren, Handlung und Konflikt untersuchen;de_k6_st60_gedichte_figuren_handlung;schueler/de_k6_st60_gedichte_figuren_handlung_app.html;lehrer/de_k6_st60_gedichte_figuren_handlung_orga.html;de_06_gedichte_060_figuren_handlung.html
6;61;Sprache untersuchen;Gedichte, Moritaten und Balladenvorstufen: Sprache und Wirkung untersuchen;de_k6_st61_gedichte_sprache_wirkung;schueler/de_k6_st61_gedichte_sprache_wirkung_app.html;lehrer/de_k6_st61_gedichte_sprache_wirkung_orga.html;de_06_gedichte_061_sprache_wirkung.html
6;62;Schreiben;Gedichte, Moritaten und Balladenvorstufen: Eine Deutung oder Perspektive vorbereiten;de_k6_st62_gedichte_deutung_planen;schueler/de_k6_st62_gedichte_deutung_planen_app.html;lehrer/de_k6_st62_gedichte_deutung_planen_orga.html;de_06_gedichte_062_deutung_planen.html
6;63;Schreiben;Gedichte, Moritaten und Balladenvorstufen: Vortrag oder Hörfassung gestalten;de_k6_st63_gedichte_produkt;schueler/de_k6_st63_gedichte_produkt_app.html;lehrer/de_k6_st63_gedichte_produkt_orga.html;de_06_gedichte_063_produkt.html
6;64;Sprechen und Zuhören;Gedichte, Moritaten und Balladenvorstufen: Ergebnisse präsentieren und reflektieren;de_k6_st64_gedichte_praesentieren;schueler/de_k6_st64_gedichte_praesentieren_app.html;lehrer/de_k6_st64_gedichte_praesentieren_orga.html;de_06_gedichte_064_praesentieren.html
6;33;Sprechen und Zuhören;Jugendroman: Konflikte und Entscheidungen: Hör- oder Leseeinstieg gestalten;de_k6_st33_jugendroman_einstieg;schueler/de_k6_st33_jugendroman_einstieg_app.html;lehrer/de_k6_st33_jugendroman_einstieg_orga.html;de_06_jugendroman_033_einstieg.html
6;34;Lesen/Umgang mit Texten;Jugendroman: Konflikte und Entscheidungen: den Text mit Lesestrategien erschließen;de_k6_st34_jugendroman_erschliessen;schueler/de_k6_st34_jugendroman_erschliessen_app.html;lehrer/de_k6_st34_jugendroman_erschliessen_orga.html;de_06_jugendroman_034_erschliessen.html
6;35;Lesen/Umgang mit Texten;Jugendroman: Konflikte und Entscheidungen: Gattungsmerkmale erkennen;de_k6_st35_jugendroman_merkmale;schueler/de_k6_st35_jugendroman_merkmale_app.html;lehrer/de_k6_st35_jugendroman_merkmale_orga.html;de_06_jugendroman_035_merkmale.html
6;36;Lesen/Umgang mit Texten;Jugendroman: Konflikte und Entscheidungen: Figuren, Handlung und Konflikt untersuchen;de_k6_st36_jugendroman_figuren_handlung;schueler/de_k6_st36_jugendroman_figuren_handlung_app.html;lehrer/de_k6_st36_jugendroman_figuren_handlung_orga.html;de_06_jugendroman_036_figuren_handlung.html
6;37;Sprache untersuchen;Jugendroman: Konflikte und Entscheidungen: Sprache und Wirkung untersuchen;de_k6_st37_jugendroman_sprache_wirkung;schueler/de_k6_st37_jugendroman_sprache_wirkung_app.html;lehrer/de_k6_st37_jugendroman_sprache_wirkung_orga.html;de_06_jugendroman_037_sprache_wirkung.html
6;38;Schreiben;Jugendroman: Konflikte und Entscheidungen: eine Deutung oder Perspektive vorbereiten;de_k6_st38_jugendroman_deutung_planen;schueler/de_k6_st38_jugendroman_deutung_planen_app.html;lehrer/de_k6_st38_jugendroman_deutung_planen_orga.html;de_06_jugendroman_038_deutung_planen.html
6;39;Schreiben;Jugendroman: Konflikte und Entscheidungen: Lesetagebuch und Figurengespräch gestalten;de_k6_st39_jugendroman_produkt;schueler/de_k6_st39_jugendroman_produkt_app.html;lehrer/de_k6_st39_jugendroman_produkt_orga.html;de_06_jugendroman_039_produkt.html
6;40;Sprechen und Zuhören;Jugendroman: Konflikte und Entscheidungen: Ergebnisse präsentieren und reflektieren;de_k6_st40_jugendroman_praesentieren;schueler/de_k6_st40_jugendroman_praesentieren_app.html;lehrer/de_k6_st40_jugendroman_praesentieren_orga.html;de_06_jugendroman_040_praesentieren.html
6;1;Sprechen und Zuhören;Lesestrategien und Lernorganisation: Vorwissen und Positionen klären;de_k6_st01_lesestrategien_einstieg;schueler/de_k6_st01_lesestrategien_einstieg_app.html;lehrer/de_k6_st01_lesestrategien_einstieg_orga.html;de_06_lesestrategien_001_einstieg.html
6;2;Lesen/Umgang mit Texten;Lesestrategien und Lernorganisation: Quellen und Materialien erschließen;de_k6_st02_lesestrategien_quellen;schueler/de_k6_st02_lesestrategien_quellen_app.html;lehrer/de_k6_st02_lesestrategien_quellen_orga.html;de_06_lesestrategien_002_quellen.html
6;3;Lesen/Umgang mit Texten;Lesestrategien und Lernorganisation: Qualitätskriterien anwenden;de_k6_st03_lesestrategien_kriterien;schueler/de_k6_st03_lesestrategien_kriterien_app.html;lehrer/de_k6_st03_lesestrategien_kriterien_orga.html;de_06_lesestrategien_003_kriterien.html
6;4;Lesen/Umgang mit Texten;Lesestrategien und Lernorganisation: Darstellungen vergleichen;de_k6_st04_lesestrategien_vergleichen;schueler/de_k6_st04_lesestrategien_vergleichen_app.html;lehrer/de_k6_st04_lesestrategien_vergleichen_orga.html;de_06_lesestrategien_004_vergleichen.html
6;5;Schreiben;Lesestrategien und Lernorganisation: Informationen prüfen und ordnen;de_k6_st05_lesestrategien_recherche;schueler/de_k6_st05_lesestrategien_recherche_app.html;lehrer/de_k6_st05_lesestrategien_recherche_orga.html;de_06_lesestrategien_005_recherche.html
6;6;Schreiben;Lesestrategien und Lernorganisation: Produkt planen;de_k6_st06_lesestrategien_planen;schueler/de_k6_st06_lesestrategien_planen_app.html;lehrer/de_k6_st06_lesestrategien_planen_orga.html;de_06_lesestrategien_006_planen.html
6;7;Schreiben;Lesestrategien und Lernorganisation: Produkt erstellen;de_k6_st07_lesestrategien_erstellen;schueler/de_k6_st07_lesestrategien_erstellen_app.html;lehrer/de_k6_st07_lesestrategien_erstellen_orga.html;de_06_lesestrategien_007_erstellen.html
6;8;Sprechen und Zuhören;Lesestrategien und Lernorganisation: Präsentieren und reflektieren;de_k6_st08_lesestrategien_reflexion;schueler/de_k6_st08_lesestrategien_reflexion_app.html;lehrer/de_k6_st08_lesestrategien_reflexion_orga.html;de_06_lesestrategien_008_reflexion.html
6;73;Sprechen und Zuhören;Recherchieren und einen Kurzvortrag halten: Vorwissen und Positionen klären;de_k6_st73_referat_einstieg;schueler/de_k6_st73_referat_einstieg_app.html;lehrer/de_k6_st73_referat_einstieg_orga.html;de_06_referat_073_einstieg.html
6;74;Lesen/Umgang mit Texten;Recherchieren und einen Kurzvortrag halten: Quellen und Materialien erschließen;de_k6_st74_referat_quellen;schueler/de_k6_st74_referat_quellen_app.html;lehrer/de_k6_st74_referat_quellen_orga.html;de_06_referat_074_quellen.html
6;75;Lesen/Umgang mit Texten;Recherchieren und einen Kurzvortrag halten: Qualitätskriterien anwenden;de_k6_st75_referat_kriterien;schueler/de_k6_st75_referat_kriterien_app.html;lehrer/de_k6_st75_referat_kriterien_orga.html;de_06_referat_075_kriterien.html
6;76;Lesen/Umgang mit Texten;Recherchieren und einen Kurzvortrag halten: Darstellungen vergleichen;de_k6_st76_referat_vergleichen;schueler/de_k6_st76_referat_vergleichen_app.html;lehrer/de_k6_st76_referat_vergleichen_orga.html;de_06_referat_076_vergleichen.html
6;77;Schreiben;Recherchieren und einen Kurzvortrag halten: Informationen prüfen und ordnen;de_k6_st77_referat_recherche;schueler/de_k6_st77_referat_recherche_app.html;lehrer/de_k6_st77_referat_recherche_orga.html;de_06_referat_077_recherche.html
6;78;Schreiben;Recherchieren und einen Kurzvortrag halten: Produkt planen;de_k6_st78_referat_planen;schueler/de_k6_st78_referat_planen_app.html;lehrer/de_k6_st78_referat_planen_orga.html;de_06_referat_078_planen.html
6;79;Schreiben;Recherchieren und einen Kurzvortrag halten: Produkt erstellen;de_k6_st79_referat_erstellen;schueler/de_k6_st79_referat_erstellen_app.html;lehrer/de_k6_st79_referat_erstellen_orga.html;de_06_referat_079_erstellen.html
6;80;Sprechen und Zuhören;Recherchieren und einen Kurzvortrag halten: Präsentieren und reflektieren;de_k6_st80_referat_reflexion;schueler/de_k6_st80_referat_reflexion_app.html;lehrer/de_k6_st80_referat_reflexion_orga.html;de_06_referat_080_reflexion.html
6;25;Sprache untersuchen;Satzglieder und Zeitformen sichern: Lernstand feststellen;de_k6_st25_satzglieder_diagnose;schueler/de_k6_st25_satzglieder_diagnose_app.html;lehrer/de_k6_st25_satzglieder_diagnose_orga.html;de_06_satzglieder_025_diagnose.html
6;26;Sprache untersuchen;Satzglieder und Zeitformen sichern: Grundbegriffe sichern;de_k6_st26_satzglieder_grundbegriffe;schueler/de_k6_st26_satzglieder_grundbegriffe_app.html;lehrer/de_k6_st26_satzglieder_grundbegriffe_orga.html;de_06_satzglieder_026_grundbegriffe.html
6;27;Sprache untersuchen;Satzglieder und Zeitformen sichern: Verfahren anwenden;de_k6_st27_satzglieder_verfahren;schueler/de_k6_st27_satzglieder_verfahren_app.html;lehrer/de_k6_st27_satzglieder_verfahren_orga.html;de_06_satzglieder_027_verfahren.html
6;28;Sprache untersuchen;Satzglieder und Zeitformen sichern: Formen und Funktionen untersuchen;de_k6_st28_satzglieder_funktion;schueler/de_k6_st28_satzglieder_funktion_app.html;lehrer/de_k6_st28_satzglieder_funktion_orga.html;de_06_satzglieder_028_funktion.html
6;29;Schreiben;Satzglieder und Zeitformen sichern: Wissen im eigenen Text nutzen;de_k6_st29_satzglieder_anwenden;schueler/de_k6_st29_satzglieder_anwenden_app.html;lehrer/de_k6_st29_satzglieder_anwenden_orga.html;de_06_satzglieder_029_anwenden.html
6;30;Sprache untersuchen;Satzglieder und Zeitformen sichern: Fehler finden und korrigieren;de_k6_st30_satzglieder_fehler;schueler/de_k6_st30_satzglieder_fehler_app.html;lehrer/de_k6_st30_satzglieder_fehler_orga.html;de_06_satzglieder_030_fehler.html
6;31;Sprache untersuchen;Satzglieder und Zeitformen sichern: Transfer auf unbekannte Beispiele;de_k6_st31_satzglieder_transfer;schueler/de_k6_st31_satzglieder_transfer_app.html;lehrer/de_k6_st31_satzglieder_transfer_orga.html;de_06_satzglieder_031_transfer.html
6;32;Schreiben;Satzglieder und Zeitformen sichern: Lernprodukt und Kompetenzcheck;de_k6_st32_satzglieder_kompetenzcheck;schueler/de_k6_st32_satzglieder_kompetenzcheck_app.html;lehrer/de_k6_st32_satzglieder_kompetenzcheck_orga.html;de_06_satzglieder_032_kompetenzcheck.html
6;41;Sprechen und Zuhören;Schwänke, Sagen und komische Geschichten: Hör- oder Leseeinstieg gestalten;de_k6_st41_schwaenke_einstieg;schueler/de_k6_st41_schwaenke_einstieg_app.html;lehrer/de_k6_st41_schwaenke_einstieg_orga.html;de_06_schwaenke_041_einstieg.html
6;42;Lesen/Umgang mit Texten;Schwänke, Sagen und komische Geschichten: Den Text mit Lesestrategien erschließen;de_k6_st42_schwaenke_erschliessen;schueler/de_k6_st42_schwaenke_erschliessen_app.html;lehrer/de_k6_st42_schwaenke_erschliessen_orga.html;de_06_schwaenke_042_erschliessen.html
6;43;Lesen/Umgang mit Texten;Schwänke, Sagen und komische Geschichten: Gattungsmerkmale erkennen;de_k6_st43_schwaenke_merkmale;schueler/de_k6_st43_schwaenke_merkmale_app.html;lehrer/de_k6_st43_schwaenke_merkmale_orga.html;de_06_schwaenke_043_merkmale.html
6;44;Lesen/Umgang mit Texten;Schwänke, Sagen und komische Geschichten: Figuren, Handlung und Konflikt untersuchen;de_k6_st44_schwaenke_figuren_handlung;schueler/de_k6_st44_schwaenke_figuren_handlung_app.html;lehrer/de_k6_st44_schwaenke_figuren_handlung_orga.html;de_06_schwaenke_044_figuren_handlung.html
6;45;Sprache untersuchen;Schwänke, Sagen und komische Geschichten: Sprache und Wirkung untersuchen;de_k6_st45_schwaenke_sprache_wirkung;schueler/de_k6_st45_schwaenke_sprache_wirkung_app.html;lehrer/de_k6_st45_schwaenke_sprache_wirkung_orga.html;de_06_schwaenke_045_sprache_wirkung.html
6;46;Schreiben;Schwänke, Sagen und komische Geschichten: Eine Deutung oder Perspektive vorbereiten;de_k6_st46_schwaenke_deutung_planen;schueler/de_k6_st46_schwaenke_deutung_planen_app.html;lehrer/de_k6_st46_schwaenke_deutung_planen_orga.html;de_06_schwaenke_046_deutung_planen.html
6;47;Schreiben;Schwänke, Sagen und komische Geschichten: Szenische Umsetzung gestalten;de_k6_st47_schwaenke_produkt;schueler/de_k6_st47_schwaenke_produkt_app.html;lehrer/de_k6_st47_schwaenke_produkt_orga.html;de_06_schwaenke_047_produkt.html
6;48;Sprechen und Zuhören;Schwänke, Sagen und komische Geschichten: Ergebnisse präsentieren und reflektieren;de_k6_st48_schwaenke_praesentieren;schueler/de_k6_st48_schwaenke_praesentieren_app.html;lehrer/de_k6_st48_schwaenke_praesentieren_orga.html;de_06_schwaenke_048_praesentieren.html
6;81;Lesen/Umgang mit Texten;Stellung nehmen und werben: Beispieltexte untersuchen;de_k6_st81_stellungnahme_beispiel;schueler/de_k6_st81_stellungnahme_beispiel_app.html;lehrer/de_k6_st81_stellungnahme_beispiel_orga.html;de_06_stellungnahme_081_beispiel.html
6;82;Schreiben;Stellung nehmen und werben: Schreibziel und Kriterien klären;de_k6_st82_stellungnahme_kriterien;schueler/de_k6_st82_stellungnahme_kriterien_app.html;lehrer/de_k6_st82_stellungnahme_kriterien_orga.html;de_06_stellungnahme_082_kriterien.html
6;83;Lesen/Umgang mit Texten;Stellung nehmen und werben: Inhalte auswählen und ordnen;de_k6_st83_stellungnahme_inhalte_ordnen;schueler/de_k6_st83_stellungnahme_inhalte_ordnen_app.html;lehrer/de_k6_st83_stellungnahme_inhalte_ordnen_orga.html;de_06_stellungnahme_083_inhalte_ordnen.html
6;84;Sprache untersuchen;Stellung nehmen und werben: Passende sprachliche Mittel verwenden;de_k6_st84_stellungnahme_sprachmittel;schueler/de_k6_st84_stellungnahme_sprachmittel_app.html;lehrer/de_k6_st84_stellungnahme_sprachmittel_orga.html;de_06_stellungnahme_084_sprachmittel.html
6;85;Schreiben;Stellung nehmen und werben: Einen Schreibplan erstellen;de_k6_st85_stellungnahme_schreibplan;schueler/de_k6_st85_stellungnahme_schreibplan_app.html;lehrer/de_k6_st85_stellungnahme_schreibplan_orga.html;de_06_stellungnahme_085_schreibplan.html
6;86;Schreiben;Stellung nehmen und werben: Einen ersten Textentwurf verfassen;de_k6_st86_stellungnahme_entwurf;schueler/de_k6_st86_stellungnahme_entwurf_app.html;lehrer/de_k6_st86_stellungnahme_entwurf_orga.html;de_06_stellungnahme_086_entwurf.html
6;87;Schreiben;Stellung nehmen und werben: Text kriteriengeleitet überarbeiten;de_k6_st87_stellungnahme_ueberarbeiten;schueler/de_k6_st87_stellungnahme_ueberarbeiten_app.html;lehrer/de_k6_st87_stellungnahme_ueberarbeiten_orga.html;de_06_stellungnahme_087_ueberarbeiten.html
6;88;Sprechen und Zuhören;Stellung nehmen und werben: Texte vorstellen und bewerten;de_k6_st88_stellungnahme_vorstellen;schueler/de_k6_st88_stellungnahme_vorstellen_app.html;lehrer/de_k6_st88_stellungnahme_vorstellen_orga.html;de_06_stellungnahme_088_vorstellen.html
6;89;Sprechen und Zuhören;Theater, Hörspiel und Jahresrückblick: Vorwissen und Positionen klären;de_k6_st89_theater_einstieg;schueler/de_k6_st89_theater_einstieg_app.html;lehrer/de_k6_st89_theater_einstieg_orga.html;de_06_theater_089_einstieg.html
6;90;Lesen/Umgang mit Texten;Theater, Hörspiel und Jahresrückblick: Quellen und Materialien erschließen;de_k6_st90_theater_quellen;schueler/de_k6_st90_theater_quellen_app.html;lehrer/de_k6_st90_theater_quellen_orga.html;de_06_theater_090_quellen.html
6;91;Lesen/Umgang mit Texten;Theater, Hörspiel und Jahresrückblick: Qualitätskriterien anwenden;de_k6_st91_theater_kriterien;schueler/de_k6_st91_theater_kriterien_app.html;lehrer/de_k6_st91_theater_kriterien_orga.html;de_06_theater_091_kriterien.html
6;92;Lesen/Umgang mit Texten;Theater, Hörspiel und Jahresrückblick: Darstellungen vergleichen;de_k6_st92_theater_vergleichen;schueler/de_k6_st92_theater_vergleichen_app.html;lehrer/de_k6_st92_theater_vergleichen_orga.html;de_06_theater_092_vergleichen.html
6;93;Schreiben;Theater, Hörspiel und Jahresrückblick: Informationen prüfen und ordnen;de_k6_st93_theater_recherche;schueler/de_k6_st93_theater_recherche_app.html;lehrer/de_k6_st93_theater_recherche_orga.html;de_06_theater_093_recherche.html
6;94;Schreiben;Theater, Hörspiel und Jahresrückblick: Produkt planen;de_k6_st94_theater_planen;schueler/de_k6_st94_theater_planen_app.html;lehrer/de_k6_st94_theater_planen_orga.html;de_06_theater_094_planen.html
6;95;Schreiben;Theater, Hörspiel und Jahresrückblick: Produkt erstellen;de_k6_st95_theater_erstellen;schueler/de_k6_st95_theater_erstellen_app.html;lehrer/de_k6_st95_theater_erstellen_orga.html;de_06_theater_095_erstellen.html
6;96;Sprechen und Zuhören;Theater, Hörspiel und Jahresrückblick: Präsentieren und reflektieren;de_k6_st96_theater_reflexion;schueler/de_k6_st96_theater_reflexion_app.html;lehrer/de_k6_st96_theater_reflexion_orga.html;de_06_theater_096_reflexion.html
6;49;Lesen/Umgang mit Texten;Vorgänge verständlich erklären: Beispieltexte untersuchen;de_k6_st49_vorgang_beispiel;schueler/de_k6_st49_vorgang_beispiel_app.html;lehrer/de_k6_st49_vorgang_beispiel_orga.html;de_06_vorgang_049_beispiel.html
6;50;Schreiben;Vorgänge verständlich erklären: Schreibziel und Kriterien klären;de_k6_st50_vorgang_kriterien;schueler/de_k6_st50_vorgang_kriterien_app.html;lehrer/de_k6_st50_vorgang_kriterien_orga.html;de_06_vorgang_050_kriterien.html
6;51;Lesen/Umgang mit Texten;Vorgänge verständlich erklären: Inhalte auswählen und ordnen;de_k6_st51_vorgang_inhalte_ordnen;schueler/de_k6_st51_vorgang_inhalte_ordnen_app.html;lehrer/de_k6_st51_vorgang_inhalte_ordnen_orga.html;de_06_vorgang_051_inhalte_ordnen.html
6;52;Sprache untersuchen;Vorgänge verständlich erklären: Passende sprachliche Mittel verwenden;de_k6_st52_vorgang_sprachmittel;schueler/de_k6_st52_vorgang_sprachmittel_app.html;lehrer/de_k6_st52_vorgang_sprachmittel_orga.html;de_06_vorgang_052_sprachmittel.html
6;53;Schreiben;Vorgänge verständlich erklären: Einen Schreibplan erstellen;de_k6_st53_vorgang_schreibplan;schueler/de_k6_st53_vorgang_schreibplan_app.html;lehrer/de_k6_st53_vorgang_schreibplan_orga.html;de_06_vorgang_053_schreibplan.html
6;54;Schreiben;Vorgänge verständlich erklären: Einen ersten Textentwurf verfassen;de_k6_st54_vorgang_entwurf;schueler/de_k6_st54_vorgang_entwurf_app.html;lehrer/de_k6_st54_vorgang_entwurf_orga.html;de_06_vorgang_054_entwurf.html
6;55;Schreiben;Vorgänge verständlich erklären: Text kriteriengeleitet überarbeiten;de_k6_st55_vorgang_ueberarbeiten;schueler/de_k6_st55_vorgang_ueberarbeiten_app.html;lehrer/de_k6_st55_vorgang_ueberarbeiten_orga.html;de_06_vorgang_055_ueberarbeiten.html
6;56;Sprechen und Zuhören;Vorgänge verständlich erklären: Texte vorstellen und bewerten;de_k6_st56_vorgang_vorstellen;schueler/de_k6_st56_vorgang_vorstellen_app.html;lehrer/de_k6_st56_vorgang_vorstellen_orga.html;de_06_vorgang_056_vorstellen.html
6;65;Sprache untersuchen;Wortbildung und schwierige Schreibungen: Lernstand feststellen;de_k6_st65_wortbildung_diagnose;schueler/de_k6_st65_wortbildung_diagnose_app.html;lehrer/de_k6_st65_wortbildung_diagnose_orga.html;de_06_wortbildung_065_diagnose.html
6;66;Sprache untersuchen;Wortbildung und schwierige Schreibungen: Grundbegriffe sichern;de_k6_st66_wortbildung_grundbegriffe;schueler/de_k6_st66_wortbildung_grundbegriffe_app.html;lehrer/de_k6_st66_wortbildung_grundbegriffe_orga.html;de_06_wortbildung_066_grundbegriffe.html
6;67;Sprache untersuchen;Wortbildung und schwierige Schreibungen: Verfahren anwenden;de_k6_st67_wortbildung_verfahren;schueler/de_k6_st67_wortbildung_verfahren_app.html;lehrer/de_k6_st67_wortbildung_verfahren_orga.html;de_06_wortbildung_067_verfahren.html
6;68;Sprache untersuchen;Wortbildung und schwierige Schreibungen: Formen und Funktionen untersuchen;de_k6_st68_wortbildung_funktion;schueler/de_k6_st68_wortbildung_funktion_app.html;lehrer/de_k6_st68_wortbildung_funktion_orga.html;de_06_wortbildung_068_funktion.html
6;69;Schreiben;Wortbildung und schwierige Schreibungen: Wissen im eigenen Text nutzen;de_k6_st69_wortbildung_anwenden;schueler/de_k6_st69_wortbildung_anwenden_app.html;lehrer/de_k6_st69_wortbildung_anwenden_orga.html;de_06_wortbildung_069_anwenden.html
6;70;Sprache untersuchen;Wortbildung und schwierige Schreibungen: Fehler finden und korrigieren;de_k6_st70_wortbildung_fehler;schueler/de_k6_st70_wortbildung_fehler_app.html;lehrer/de_k6_st70_wortbildung_fehler_orga.html;de_06_wortbildung_070_fehler.html
6;71;Sprache untersuchen;Wortbildung und schwierige Schreibungen: Transfer auf unbekannte Beispiele;de_k6_st71_wortbildung_transfer;schueler/de_k6_st71_wortbildung_transfer_app.html;lehrer/de_k6_st71_wortbildung_transfer_orga.html;de_06_wortbildung_071_transfer.html
6;72;Schreiben;Wortbildung und schwierige Schreibungen: Lernprodukt und Kompetenzcheck;de_k6_st72_wortbildung_kompetenzcheck;schueler/de_k6_st72_wortbildung_kompetenzcheck_app.html;lehrer/de_k6_st72_wortbildung_kompetenzcheck_orga.html;de_06_wortbildung_072_kompetenzcheck.html
7;33;Sprache untersuchen;Adverbiale Bestimmungen und Satzbau: Lernstand feststellen;de_k7_st33_adverbiale_diagnose;schueler/de_k7_st33_adverbiale_diagnose_app.html;lehrer/de_k7_st33_adverbiale_diagnose_orga.html;de_07_adverbiale_033_diagnose.html
7;34;Sprache untersuchen;Adverbiale Bestimmungen und Satzbau: Grundbegriffe sichern;de_k7_st34_adverbiale_grundbegriffe;schueler/de_k7_st34_adverbiale_grundbegriffe_app.html;lehrer/de_k7_st34_adverbiale_grundbegriffe_orga.html;de_07_adverbiale_034_grundbegriffe.html
